Price,Close,Returns,Volatility_30d
Ticker,HO=F,,
Date,,,
2018-01-02,2.0583999156951904,,
2018-01-03,2.0880000591278076,0.01427775730938665,
2018-01-04,2.0769999027252197,-0.005282200278603923,
2018-01-05,2.0587000846862793,-0.008849741290774898,
2018-01-08,2.0453999042510986,-0.006481434190976631,
2018-01-09,2.066200017929077,0.01011785753257538,
2018-01-10,2.080699920654297,0.006993157313731921,
2018-01-11,2.07669997215271,-0.0019242554668577603,
2018-01-12,2.0850000381469727,0.003988791589273397,
2018-01-16,2.0634000301361084,-0.010413751257462963,
2018-01-17,2.0690999031066895,0.0027585610052825353,
2018-01-18,2.0617001056671143,-0.0035827468476901667,
2018-01-19,2.0583999156951904,-0.0016019954178832442,
2018-01-22,2.0569000244140625,-0.0007289341575921674,
2018-01-23,2.0861001014709473,0.014096335838232606,
2018-01-24,2.106100082397461,0.009541592378980952,
2018-01-25,2.1154000759124756,0.0044060207089093245,
2018-01-26,2.135999917984009,0.009690926903496587,
2018-01-29,2.10479998588562,-0.01471443866280788,
2018-01-30,2.071700096130371,-0.015850871366750063,
2018-01-31,2.069200038909912,-0.0012074947198410203,
2018-02-01,2.090399980545044,0.010193347965906237,
2018-02-02,2.053499937057495,-0.01780980215430903,
2018-02-05,2.0195999145507812,-0.01664619407049532,
2018-02-06,1.9851000308990479,-0.017230123423177937,
2018-02-07,1.9313000440597534,-0.027475932159535605,
2018-02-08,1.9213000535964966,-0.005191305958465206,
2018-02-09,1.8551000356674194,-0.03506344596259923,
2018-02-12,1.8388999700546265,-0.00877107170859759,
2018-02-13,1.836899995803833,-0.0010881845947683325,
2018-02-14,1.8844000101089478,0.025530107322786197,0.013135289491204637
2018-02-15,1.8916000127792358,0.0038135653350713852,0.0127967738783052
2018-02-16,1.9104000329971313,0.009889622945148642,0.013013402426735593
2018-02-20,1.9277000427246094,0.009014943096410719,0.013134586644699063
2018-02-21,1.9322999715805054,0.002383383946293765,0.013134465615502456
2018-02-22,1.9527000188827515,0.0105020514031691,0.013146764999407454
2018-02-23,1.9694000482559204,0.008515912400031059,0.013185101587859379
2018-02-26,1.9859000444412231,0.008343281931942706,0.013315255080059124
2018-02-27,1.9630000591278076,-0.01159828885089221,0.013397938775742137
2018-02-28,1.913599967956543,-0.025487677386410685,0.01399340661063653
2018-03-01,1.8854999542236328,-0.01479325459088845,0.014131669733994141
2018-03-02,1.8796000480651855,-0.003133999619617119,0.014131375729641973
2018-03-05,1.8967000246047974,0.009056533162011713,0.01430282448383696
2018-03-06,1.9033000469207764,0.0034736993833653527,0.014343593400211315
2018-03-07,1.8746000528335571,-0.015193914849771518,0.014164578583199545
2018-03-08,1.8590999841690063,-0.008302840375530552,0.013968600042001775
2018-03-09,1.8866000175476074,0.01468378539616925,0.014307804599931898
2018-03-12,1.8646999597549438,-0.011676115869476204,0.014143145590566737
2018-03-13,1.873900055885315,0.0049216897571600655,0.014109793686829464
2018-03-14,1.8870999813079834,0.007019398825278554,0.014058075523879622
2018-03-15,1.892899990081787,0.003068790142586082,0.014099659543167883
2018-03-16,1.9118000268936157,0.009935181324350307,0.014091425806948575
2018-03-19,1.906999945640564,-0.0025139226016237517,0.013810146181875243
2018-03-20,1.9494999647140503,0.0220416132274436,0.014240091747208812
2018-03-21,2.003700017929077,0.02742256902503268,0.01482593932288946
2018-03-22,1.992300033569336,-0.00570571328336856,0.013924352939823222
2018-03-23,2.018399953842163,0.013015328394003493,0.014039840143492155
2018-03-26,2.015000104904175,-0.0016858480159125612,0.012237519784897967
2018-03-27,2.02239990234375,0.0036656292228227053,0.012042665003409093
2018-03-28,2.0148000717163086,-0.003764906198982039,0.012085147172099442
2018-03-29,2.02839994430542,0.006727306997220703,0.011345718116565581
2018-04-02,1.9802000522613525,-0.02404940138309797,0.012328507814438578
2018-04-03,1.9950000047683716,0.007446176633754525,0.012279320280978572
2018-04-04,1.9773000478744507,-0.008911750775309509,0.01233427141261835
2018-04-05,1.9765000343322754,-0.000404680831837518,0.012332798184348119
2018-04-06,1.957800030708313,-0.009506211594535885,0.012328461620276232
2018-04-09,1.9966000318527222,0.019624340343364476,0.012749965630204523
2018-04-10,2.0648000240325928,0.033587631187784,0.014054669553502092
2018-04-11,2.0927000045776367,0.013421719390463969,0.014005228938047622
2018-04-12,2.0838000774383545,-0.004261913293886317,0.01306645419902644
2018-04-13,2.1001999378204346,0.007839361525226806,0.012660298428471257
2018-04-16,2.0703001022338867,-0.014338974989536398,0.013025659940166677
2018-04-17,2.0571000576019287,-0.006396321715910063,0.013092312993238528
2018-04-18,2.091099977493286,0.016392980569707182,0.013328773824072881
2018-04-19,2.1094000339508057,0.008713330407863519,0.012902907513435534
2018-04-20,2.122999906539917,0.006426575743086686,0.012699875125361432
2018-04-23,2.140899896621704,0.008396114384761939,0.012576006279998202
2018-04-24,2.1275999546051025,-0.006231690533405331,0.012376479101867201
2018-04-25,2.135999917984009,0.003940320151122055,0.012376339979803688
