Price,Close,Returns,Volatility_30d
Ticker,TTF=F,,
Date,,,
2018-01-02,19.31999969482422,,
2018-01-03,19.325000762939453,0.0002588209643634143,
2018-01-04,19.200000762939453,-0.006489315182722398,
2018-01-05,18.915000915527344,-0.014955012282987722,
2018-01-08,19.049999237060547,0.0071117550362168064,
2018-01-09,19.434999465942383,0.020008475301624647,
2018-01-10,19.325000762939453,-0.005675902872131398,
2018-01-11,19.31999969482422,-0.00025882096436346874,
2018-01-12,19.80500030517578,0.02479363349438293,
2018-01-16,18.899999618530273,-0.04677254460089384,
2018-01-17,18.440000534057617,-0.02463965479165592,
2018-01-18,18.350000381469727,-0.0048926518012371535,
2018-01-19,18.190000534057617,-0.008757573399132612,
2018-01-22,18.545000076293945,0.01932819316555679,
2018-01-23,18.200000762939453,-0.018778579053045148,
2018-01-24,17.790000915527344,-0.02278508286172426,
2018-01-25,17.780000686645508,-0.0005622844360345203,
2018-01-26,17.780000686645508,0.0,
2018-01-29,17.395000457763672,-0.0218914337850162,
2018-01-30,17.40999984741211,0.0008619100959915188,
2018-01-31,17.8799991607666,0.026637977792660483,
2018-02-01,18.149999618530273,0.01498781688486784,
2018-02-02,18.15999984741211,0.0005508250774865997,
2018-02-05,17.59000015258789,-0.03189079734656829,
2018-02-06,17.8799991607666,0.016352155384213984,
2018-02-07,18.155000686645508,0.015263319879211762,
2018-02-08,17.739999771118164,-0.0231240787081744,
2018-02-09,17.899999618530273,0.008978727556137952,
2018-02-12,17.950000762939453,0.0027894659023264055,
2018-02-13,18.30500030517578,0.019584105806038705,
2018-02-14,18.075000762939453,-0.01264445298943738,0.018056791193432505
2018-02-15,17.790000915527344,-0.015893257113704456,0.018220383409363047
2018-02-16,18.165000915527344,0.02086016293301375,0.018705054300096093
2018-02-20,19.770000457763672,0.08466894426319678,0.024303309053479334
2018-02-21,19.780000686645508,0.0005057005717111717,0.024280379837160977
2018-02-22,19.940000534057617,0.008056430408226152,0.024059077431519152
2018-02-23,20.40999984741211,0.02329717802869724,0.024367410395876546
2018-02-26,18.690000534057617,-0.08803631930363717,0.0293800925052118
2018-02-27,19.19499969482422,0.026661162512066235,0.02943877914588328
2018-02-28,17.350000381469727,-0.10105728417445299,0.0337056565674405
2018-03-01,17.559999465942383,0.0120310294140705,0.033552875511366986
2018-03-02,17.80500030517578,0.013855776075967047,0.03366442619395837
2018-03-05,17.514999389648438,-0.016421712067546567,0.033754248087077714
2018-03-06,17.700000762939453,0.010507060881619948,0.033606811944748384
2018-03-07,17.829999923706055,0.007317744912377715,0.03348312215914712
2018-03-08,18.315000534057617,0.026837997794268247,0.033579267510320664
2018-03-09,18.940000534057617,0.0335556905649194,0.03409932944995842
2018-03-12,19.709999084472656,0.039849958759465585,0.034783737267941484
2018-03-13,19.46500015258789,-0.012508085813227885,0.03458979352718467
2018-03-14,18.614999771118164,-0.0446502938723884,0.03570094461497096
2018-03-15,18.799999237060547,0.00988913422489595,0.03543607831132312
2018-03-16,18.655000686645508,-0.007742585773310868,0.03538452622327239
2018-03-19,18.700000762939453,0.00240932117873528,0.03538549391285111
2018-03-20,19.174999237060547,0.025083742805640248,0.035088327710231244
2018-03-21,19.389999389648438,0.011150130311831992,0.0350322426885725
2018-03-22,19.010000228881836,-0.019792269236500373,0.0351831461623224
2018-03-23,18.44499969482422,-0.03017185403695097,0.03537646970839749
2018-03-26,17.989999771118164,-0.024977279263746367,0.03566432472069439
2018-03-27,18.4950008392334,0.027684435420931585,0.03601534255508621
2018-03-28,18.3700008392334,-0.006781525748617198,0.035867522549663584
2018-03-29,18.225000381469727,-0.007924646086185311,0.03581993086390355
2018-04-02,18.225000381469727,0.0,0.035689843937024845
2018-04-03,18.040000915527344,-0.0102027334415161,0.03553822472021212
2018-04-04,18.184999465942383,0.008005483686593342,0.03178052627652832
2018-04-05,18.1299991607666,-0.0030290705939265456,0.03177445495856625
2018-04-06,18.18000030517578,0.0027541270586833554,0.03172609920017202
2018-04-09,18.645000457763672,0.02525593264665569,0.03178421759373377
2018-04-10,18.84000015258789,0.010404239065026894,0.027496251240841065
2018-04-11,19.2549991607666,0.02178844643429001,0.027348955230962382
2018-04-12,19.21500015258789,-0.0020794917237626997,0.019595564220178167
2018-04-13,19.56999969482422,0.01830653385603403,0.019723916895028948
2018-04-16,19.350000381469727,-0.011305326623934955,0.019808102528624177
2018-04-17,19.014999389648438,-0.017464329908191537,0.01984382538303835
2018-04-18,19.309999465942383,0.015394959501576657,0.01992968567864721
2018-04-19,19.860000610351562,0.028084620566359443,0.020442409550428062
2018-04-20,19.799999237060547,-0.003025790181539968,0.019993698669831608
2018-04-23,19.889999389648438,0.004535163011333991,0.019127551995877054
2018-04-24,19.674999237060547,-0.010868306653161703,0.01783049522278024
2018-04-25,19.8799991607666,0.010365403487101755,0.01776875402122862
2018-04-26,20.149999618530273,0.013490110447724388,0.01570198547779046
2018-04-27,20.264999389648438,0.0056909605005718835,0.015653796775308405
2018-04-30,20.559999465942383,0.014452184649635526,0.015677423174936773
2018-05-01,20.094999313354492,-0.022876420880203124,0.016387324119845992
2018-05-02,19.864999771118164,-0.011511615986497994,0.015997843929268177
2018-05-03,19.950000762939453,0.004269803833753093,0.015898972795465753
2018-05-04,20.420000076293945,0.023285634894304963,0.01590641367355544
2018-05-07,20.420000076293945,0.0,0.014683795171507986
2018-05-08,20.600000381469727,0.008776277840727278,0.013695060393464608
2018-05-09,20.844999313354492,0.011822984078738918,0.013061274559012912
